"Code","Name","Alternative code","Formulation","Alternative name","Alternative formulation","Really equivalent?"
0407041T0BFAAAF,Gramegran 50mg tablets,0407041T0BEAAAF,,Boots Migraine Relief 50mg tablets,,Y
0407041Z0AAAAAA,Zolmitriptan 2.5mg tablets,0407041Z0AAABAB,Oral tablet,Zolmitriptan 2.5mg orodispersible tablets sugar free,Orodispersible tablet sugar free,Y
0407041Z0AAAAAA,Zolmitriptan 2.5mg tablets,0407041Z0BBAAAA,,Zomig 2.5mg tablets,,Y
0407041Z0AAABAB,Zolmitriptan 2.5mg orodispersible tablets sugar free,0407041Z0AAAAAA,Orodispersible tablet sugar free,Zolmitriptan 2.5mg tablets,Oral tablet,Y
0407041Z0AAABAB,Zolmitriptan 2.5mg orodispersible tablets sugar free,0407041Z0BBABAB,,Zomig Rapimelt 2.5mg orodispersible tablets,,Y
0407041Z0AAACAC,Zolmitriptan 5mg/0.1ml nasal spray unit dose,0407041Z0BBACAC,,Zomig 5mg/0.1ml nasal spray 0.1ml unit dose,,Y
0407041Z0AAADAD,Zolmitriptan 5mg orodispersible tablets sugar free,0407041Z0AAAEAE,Orodispersible tablet sugar free,Zolmitriptan 5mg tablets,Oral tablet,Y
0407041Z0AAADAD,Zolmitriptan 5mg orodispersible tablets sugar free,0407041Z0BBADAD,,Zomig Rapimelt 5mg orodispersible tablets,,Y
0407041Z0AAAEAE,Zolmitriptan 5mg tablets,0407041Z0AAADAD,Oral tablet,Zolmitriptan 5mg orodispersible tablets sugar free,Orodispersible tablet sugar free,Y
0407041Z0BBAAAA,Zomig 2.5mg tablets,0407041Z0AAAAAA,,Zolmitriptan 2.5mg tablets,,Y
0407041Z0BBABAB,Zomig Rapimelt 2.5mg orodispersible tablets,0407041Z0AAABAB,,Zolmitriptan 2.5mg orodispersible tablets sugar free,,Y
0407041Z0BBACAC,Zomig 5mg/0.1ml nasal spray 0.1ml unit dose,0407041Z0AAACAC,,Zolmitriptan 5mg/0.1ml nasal spray unit dose,,Y
0407041Z0BBADAD,Zomig Rapimelt 5mg orodispersible tablets,0407041Z0AAADAD,,Zolmitriptan 5mg orodispersible tablets sugar free,,Y
0407042F0AAAFAF,Clonidine 50micrograms/5ml oral solution,0407042F0AAAZAZ,Oral solution,Clonidine 50micrograms/5ml oral solution sugar free,Oral solution sugar free,Y
0407042F0AAAFAF,Clonidine 50micrograms/5ml oral suspension,0407042F0AAAZAZ,Oral suspension,Clonidine 50micrograms/5ml oral solution sugar free,Oral solution sugar free,Y
0407042F0AAAVAV,Clonidine 250micrograms/5ml oral solution,0407042F0AAAWAW,Oral solution,Clonidine 250micrograms/5ml oral suspension,Oral suspension,Y
0407042F0AAAWAW,Clonidine 250micrograms/5ml oral suspension,0407042F0AAAVAV,Oral suspension,Clonidine 250micrograms/5ml oral solution,Oral solution,Y
0407042F0AAAZAZ,Clonidine 50micrograms/5ml oral solution sugar free,0407042F0AAAFAF,Oral solution sugar free,Clonidine 50micrograms/5ml oral solution,Oral solution,Y
0407042F0AAAZAZ,Clonidine 50micrograms/5ml oral solution sugar free,0407042F0AAAFAF,Oral solution sugar free,Clonidine 50micrograms/5ml oral suspension,Oral suspension,Y
0407042Q0AAADAD,Pizotifen 250micrograms/5ml oral solution,0407042Q0AAAEAE,Oral solution,Pizotifen 250micrograms/5ml oral suspension,Oral suspension,Y
0407042Q0AAAEAE,Pizotifen 250micrograms/5ml oral suspension,0407042Q0AAADAD,Oral suspension,Pizotifen 250micrograms/5ml oral solution,Oral solution,Y
0407042R0AAAAAA,Fremanezumab 225mg/1.5ml solution for injection pre-filled syringes,0407042R0AAABAB,Solution for injection,Fremanezumab 225mg/1.5ml solution for injection pre-filled disposable devices,Solution for injection,Y
0407042R0AAAAAA,Fremanezumab 225mg/1.5ml solution for injection pre-filled syringes,0407042R0BBAAAA,,Ajovy 225mg/1.5ml solution for injection pre-filled syringes,,Y
0407042R0AAABAB,Fremanezumab 225mg/1.5ml solution for injection pre-filled disposable devices,0407042R0AAAAAA,Solution for injection,Fremanezumab 225mg/1.5ml solution for injection pre-filled syringes,Solution for injection,Y
0407042R0AAABAB,Fremanezumab 225mg/1.5ml solution for injection pre-filled disposable devices,0407042R0BBABAB,,Ajovy 225mg/1.5ml solution for injection pre-filled pens,,Y
0407042R0BBAAAA,Ajovy 225mg/1.5ml solution for injection pre-filled syringes,0407042R0AAAAAA,,Fremanezumab 225mg/1.5ml solution for injection pre-filled syringes,,Y
0407042R0BBABAB,Ajovy 225mg/1.5ml solution for injection pre-filled pens,0407042R0AAABAB,,Fremanezumab 225mg/1.5ml solution for injection pre-filled disposable devices,,Y
0407042S0AAAAAA,Galcanezumab 120mg/1ml solution for injection pre-filled disposable devices,0407042S0BBAAAA,,Emgality 120mg/1ml solution for injection pre-filled pens,,Y
0407042S0BBAAAA,Emgality 120mg/1ml solution for injection pre-filled pens,0407042S0AAAAAA,,Galcanezumab 120mg/1ml solution for injection pre-filled disposable devices,,Y
0407042T0AAAAAA,Erenumab 70mg/1ml solution for injection pre-filled disposable devices,0407042T0BBAAAA,,Aimovig 70mg/1ml solution for injection pre-filled pens,,Y
0407042T0AAABAB,Erenumab 140mg/1ml solution for injection pre-filled disposable devices,0407042T0BBABAB,,Aimovig 140mg/1ml solution for injection pre-filled pens,,Y
0407042T0BBAAAA,Aimovig 70mg/1ml solution for injection pre-filled pens,0407042T0AAAAAA,,Erenumab 70mg/1ml solution for injection pre-filled disposable devices,,Y
0407042T0BBABAB,Aimovig 140mg/1ml solution for injection pre-filled pens,0407042T0AAABAB,,Erenumab 140mg/1ml solution for injection pre-filled disposable devices,,Y
0407042U0AAAAAA,Atogepant 10mg tablets,0407042U0BBAAAA,,Aquipta 10mg tablets,,Y
0407042U0AAABAB,Atogepant 60mg tablets,0407042U0BBABAB,,Aquipta 60mg tablets,,Y
0407042U0BBAAAA,Aquipta 10mg tablets,0407042U0AAAAAA,,Atogepant 10mg tablets,,Y
0407042U0BBABAB,Aquipta 60mg tablets,0407042U0AAABAB,,Atogepant 60mg tablets,,Y
040801020AAAAAA,Valproic acid 150mg gastro-resistant capsules,040801020BBAAAA,,Convulex 150mg gastro-resistant capsules,,Y
040801020AAABAB,Valproic acid 300mg gastro-resistant capsules,040801020BBABAB,,Convulex 300mg gastro-resistant capsules,,Y
040801020AAACAC,Valproic acid 500mg gastro-resistant capsules,0402030Q0AAABAB,Gastro-resistant capsule,Valproic acid 500mg gastro-resistant tablets,Gastro-resistant tablet,Y
040801020AAACAC,Valproic acid 500mg gastro-resistant capsules,040801020BBACAC,,Convulex 500mg gastro-resistant capsules,,Y
040801020BBAAAA,Convulex 150mg gastro-resistant capsules,040801020AAAAAA,,Valproic acid 150mg gastro-resistant capsules,,Y
040801020BBABAB,Convulex 300mg gastro-resistant capsules,040801020AAABAB,,Valproic acid 300mg gastro-resistant capsules,,Y
040801020BBACAC,Convulex 500mg gastro-resistant capsules,040801020AAACAC,,Valproic acid 500mg gastro-resistant capsules,,Y
040801050AAAAAA,Topiramate 50mg tablets,040801050AAAWAW,Oral tablet,Topiramate 50mg capsules,Oral capsule,Y
040801050AAAAAA,Topiramate 50mg tablets,040801050BBAAAA,,Topamax 50mg tablets,,Y
040801050AAABAB,Topiramate 100mg tablets,040801050BBABAB,,Topamax 100mg tablets,,Y
040801050AAACAC,Topiramate 200mg tablets,040801050BBACAC,,Topamax 200mg tablets,,Y
040801050AAADAD,Topiramate 25mg tablets,040801050AAAVAV,Oral tablet,Topiramate 25mg capsules,Oral capsule,Y
040801050AAADAD,Topiramate 25mg tablets,040801050BBADAD,,Topamax 25mg tablets,,Y
040801050AAARAR,Topiramate 50mg/5ml oral suspension,040801050AACGCG,Oral suspension,Topiramate 50mg/5ml oral suspension sugar free,Oral suspension sugar free,Y
040801050AAAUAU,Topiramate 15mg capsules,040801050BBAEAU,,Topamax 15mg sprinkle capsules,,Y
040801050AAAVAV,Topiramate 25mg capsules,040801050AAADAD,Oral capsule,Topiramate 25mg tablets,Oral tablet,Y
040801050AAAVAV,Topiramate 25mg capsules,040801050BBAFAV,,Topamax 25mg sprinkle capsules,,Y
040801050AAAWAW,Topiramate 50mg capsules,040801050AAAAAA,Oral capsule,Topiramate 50mg tablets,Oral tablet,Y
040801050AAAWAW,Topiramate 50mg capsules,040801050BBAGAW,,Topamax 50mg sprinkle capsules,,Y
040801050AAAZAZ,Topiramate 100mg/5ml oral suspension,040801050AACCCC,Oral suspension,Topiramate 100mg/5ml oral solution,Oral solution,Y
040801050AAAZAZ,Topiramate 100mg/5ml oral suspension,040801050AACHCH,Oral suspension,Topiramate 100mg/5ml oral suspension sugar free,Oral suspension sugar free,Y
040801050AAAZAZ,Topiramate 100mg/5ml oral suspension,040801050AACICI,Oral suspension,Topiramate 20mg/ml oral solution sugar free,Oral solution sugar free,Y
040801050AABXBX,Topiramate 25mg/5ml oral suspension,040801050AACECE,Oral suspension,Topiramate 25mg/5ml oral solution,Oral solution,Y
040801050AACCCC,Topiramate 100mg/5ml oral solution,040801050AAAZAZ,Oral solution,Topiramate 100mg/5ml oral suspension,Oral suspension,Y
040801050AACCCC,Topiramate 100mg/5ml oral solution,040801050AACHCH,Oral solution,Topiramate 100mg/5ml oral suspension sugar free,Oral suspension sugar free,Y
040801050AACCCC,Topiramate 100mg/5ml oral solution,040801050AACICI,Oral solution,Topiramate 20mg/ml oral solution sugar free,Oral solution sugar free,Y
040801050AACECE,Topiramate 25mg/5ml oral solution,040801050AABXBX,Oral solution,Topiramate 25mg/5ml oral suspension,Oral suspension,Y
040801050AACGCG,Topiramate 50mg/5ml oral suspension sugar free,040801050AAARAR,Oral suspension sugar free,Topiramate 50mg/5ml oral suspension,Oral suspension,Y
040801050AACHCH,Topiramate 100mg/5ml oral suspension sugar free,040801050AAAZAZ,Oral suspension sugar free,Topiramate 100mg/5ml oral suspension,Oral suspension,Y
040801050AACHCH,Topiramate 100mg/5ml oral suspension sugar free,040801050AACCCC,Oral suspension sugar free,Topiramate 100mg/5ml oral solution,Oral solution,Y
040801050AACHCH,Topiramate 100mg/5ml oral suspension sugar free,040801050AACICI,Oral suspension sugar free,Topiramate 20mg/ml oral solution sugar free,Oral solution sugar free,Y
040801050AACICI,Topiramate 20mg/ml oral solution sugar free,040801050AAAZAZ,Oral solution sugar free,Topiramate 100mg/5ml oral suspension,Oral suspension,Y
040801050AACICI,Topiramate 20mg/ml oral solution sugar free,040801050AACCCC,Oral solution sugar free,Topiramate 100mg/5ml oral solution,Oral solution,Y
040801050AACICI,Topiramate 20mg/ml oral solution sugar free,040801050AACHCH,Oral solution sugar free,Topiramate 100mg/5ml oral suspension sugar free,Oral suspension sugar free,Y
040801050BBAAAA,Topamax 50mg tablets,040801050AAAAAA,,Topiramate 50mg tablets,,Y
040801050BBABAB,Topamax 100mg tablets,040801050AAABAB,,Topiramate 100mg tablets,,Y
040801050BBACAC,Topamax 200mg tablets,040801050AAACAC,,Topiramate 200mg tablets,,Y
040801050BBADAD,Topamax 25mg tablets,040801050AAADAD,,Topiramate 25mg tablets,,Y
040801050BBAEAU,Topamax 15mg sprinkle capsules,040801050AAAUAU,,Topiramate 15mg capsules,,Y
040801050BBAFAV,Topamax 25mg sprinkle capsules,040801050AAAVAV,,Topiramate 25mg capsules,,Y
040801050BBAGAW,Topamax 50mg sprinkle capsules,040801050AAAWAW,,Topiramate 50mg capsules,,Y
040801060AAA1A1,Clobazam 5mg/5ml oral suspension,040801060AACRCR,Oral suspension,Clobazam 5mg/5ml oral suspension sugar free,Oral suspension sugar free,Y
040801060AAA4A4,Clobazam 10mg/5ml oral suspension,040801060AACSCS,Oral suspension,Clobazam 10mg/5ml oral suspension sugar free,Oral suspension sugar free,Y
040801060AABTBT,Clobazam 10mg tablets,040801060BCACBT,,Frisium 10mg tablets,,Y
040801060AACRCR,Clobazam 5mg/5ml oral suspension sugar free,040801060AAA1A1,Oral suspension sugar free,Clobazam 5mg/5ml oral suspension,Oral suspension,Y
040801060AACRCR,Clobazam 5mg/5ml oral suspension sugar free,040801060BEABCR,,Perizam 1mg/ml oral suspension,,Y
040801060AACRCR,Clobazam 5mg/5ml oral suspension sugar free,040801060BFAACR,,Zacco 5mg/5ml oral suspension,,Y
040801060AACSCS,Clobazam 10mg/5ml oral suspension sugar free,040801060AAA4A4,Oral suspension sugar free,Clobazam 10mg/5ml oral suspension,Oral suspension,Y
040801060AACSCS,Clobazam 10mg/5ml oral suspension sugar free,040801060BEAACS,,Perizam 2mg/ml oral suspension,,Y
040801060AACSCS,Clobazam 10mg/5ml oral suspension sugar free,040801060BFABCS,,Zacco 10mg/5ml oral suspension,,Y
040801060BCACBT,Frisium 10mg tablets,040801060AABTBT,,Clobazam 10mg tablets,,Y
040801060BEAACS,Perizam 2mg/ml oral suspension,040801060AACSCS,,Clobazam 10mg/5ml oral suspension sugar free,,Y
040801060BEAACS,Perizam 2mg/ml oral suspension,040801060BFABCS,,Zacco 10mg/5ml oral suspension,,Y
040801060BEABCR,Perizam 1mg/ml oral suspension,040801060AACRCR,,Clobazam 5mg/5ml oral suspension sugar free,,Y
040801060BEABCR,Perizam 1mg/ml oral suspension,040801060BFAACR,,Zacco 5mg/5ml oral suspension,,Y
040801060BFAACR,Zacco 5mg/5ml oral suspension,040801060AACRCR,,Clobazam 5mg/5ml oral suspension sugar free,,Y
040801060BFAACR,Zacco 5mg/5ml oral suspension,040801060BEABCR,,Perizam 1mg/ml oral suspension,,Y
040801060BFABCS,Zacco 10mg/5ml oral suspension,040801060AACSCS,,Clobazam 10mg/5ml oral suspension sugar free,,Y
040801060BFABCS,Zacco 10mg/5ml oral suspension,040801060BEAACS,,Perizam 2mg/ml oral suspension,,Y
0408010A0AAAAAA,Levetiracetam 250mg tablets,0408010A0AAAKAK,Oral tablet,Levetiracetam 250mg granules sachets sugar free,Oral granules sugar free,Y
0408010A0AAAAAA,Levetiracetam 250mg tablets,0408010A0AAAVAV,Oral tablet,Levetiracetam 250mg granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAAAAA,Levetiracetam 250mg tablets,0408010A0BBAAAA,,Keppra 250mg tablets,,Y
0408010A0AAABAB,Levetiracetam 500mg tablets,0408010A0AAALAL,Oral tablet,Levetiracetam 500mg granules sachets sugar free,Oral granules sugar free,Y
0408010A0AAABAB,Levetiracetam 500mg tablets,0408010A0AAAWAW,Oral tablet,Levetiracetam 500mg granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAABAB,Levetiracetam 500mg tablets,0408010A0BBABAB,,Keppra 500mg tablets,,Y
0408010A0AAACAC,Levetiracetam 1g tablets,0408010A0AAAMAM,Oral tablet,Levetiracetam 1g granules sachets sugar free,Oral granules sugar free,Y
0408010A0AAACAC,Levetiracetam 1g tablets,0408010A0AAAUAU,Oral tablet,Levetiracetam 1g granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAACAC,Levetiracetam 1g tablets,0408010A0BBACAC,,Keppra 1g tablets,,Y
0408010A0AAAHAH,Levetiracetam 100mg/ml oral solution sugar free,0408010A0BBADAH,,Keppra 100mg/ml oral solution,,Y
0408010A0AAAHAH,Levetiracetam 100mg/ml oral solution sugar free,0408010A0BGAAAH,,Eltam 100mg/ml oral solution,,Y
0408010A0AAAIAI,Levetiracetam 750mg tablets,0408010A0AAASAS,Oral tablet,Levetiracetam 750mg granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAAIAI,Levetiracetam 750mg tablets,0408010A0BBAEAI,,Keppra 750mg tablets,,Y
0408010A0AAAJAJ,Levetiracetam 500mg/5ml solution for infusion vials,0408010A0AAANAN,Solution for infusion,Levetiracetam 500mg/5ml solution for infusion ampoules,Solution for infusion,Y
0408010A0AAAJAJ,Levetiracetam 500mg/5ml solution for infusion vials,0408010A0BBAFAJ,,Keppra 500mg/5ml concentrate for solution for infusion vials,,Y
0408010A0AAAKAK,Levetiracetam 250mg granules sachets sugar free,0408010A0AAAVAV,Oral granules sugar free,Levetiracetam 250mg granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAAKAK,Levetiracetam 250mg granules sachets sugar free,0408010A0AAAAAA,Oral granules sugar free,Levetiracetam 250mg tablets,Oral tablet,Y
0408010A0AAAKAK,Levetiracetam 250mg granules sachets sugar free,0408010A0BDAAAK,,Desitrend 250mg granules sachets,,Y
0408010A0AAALAL,Levetiracetam 500mg granules sachets sugar free,0408010A0AAAWAW,Oral granules sugar free,Levetiracetam 500mg granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAALAL,Levetiracetam 500mg granules sachets sugar free,0408010A0AAABAB,Oral granules sugar free,Levetiracetam 500mg tablets,Oral tablet,Y
0408010A0AAALAL,Levetiracetam 500mg granules sachets sugar free,0408010A0BDABAL,,Desitrend 500mg granules sachets,,Y
0408010A0AAAMAM,Levetiracetam 1g granules sachets sugar free,0408010A0AAAUAU,Oral granules sugar free,Levetiracetam 1g granules for oral solution sachets sugar free,Granules for oral solution sugar free,Y
0408010A0AAAMAM,Levetiracetam 1g granules sachets sugar free,0408010A0AAACAC,Oral granules sugar free,Levetiracetam 1g tablets,Oral tablet,Y
0408010A0AAAMAM,Levetiracetam 1g granules sachets sugar free,0408010A0BDACAM,,Desitrend 1000mg granules sachets,,Y
0408010A0AAANAN,Levetiracetam 500mg/5ml solution for infusion ampoules,0408010A0AAAJAJ,Solution for infusion,Levetiracetam 500mg/5ml solution for infusion vials,Solution for infusion,Y
0408010A0AAANAN,Levetiracetam 500mg/5ml solution for infusion ampoules,0408010A0BDAEAN,,Desitrend 500mg/5ml concentrate for solution for infusion ampoules,,Y
0408010A0AAAPAP,Levetiracetam 500mg/100ml infusion bags,0408010A0BFAAAP,,Kevesy 500mg/100ml infusion bags,,Y
0408010A0AAAQAQ,Levetiracetam 1g/100ml infusion bags,0408010A0BFABAQ,,Kevesy 1g/100ml infusion bags,,Y
0408010A0AAASAS,Levetiracetam 750mg granules for oral solution sachets sugar free,0408010A0AAAIAI,Granules for oral solution sugar free,Levetiracetam 750mg tablets,Oral tablet,Y
0408010A0AAAUAU,Levetiracetam 1g granules for oral solution sachets sugar free,0408010A0AAAMAM,Granules for oral solution sugar free,Levetiracetam 1g granules sachets sugar free,Oral granules sugar free,Y
0408010A0AAAUAU,Levetiracetam 1g granules for oral solution sachets sugar free,0408010A0AAACAC,Granules for oral solution sugar free,Levetiracetam 1g tablets,Oral tablet,Y
0408010A0AAAVAV,Levetiracetam 250mg granules for oral solution sachets sugar free,0408010A0AAAKAK,Granules for oral solution sugar free,Levetiracetam 250mg granules sachets sugar free,Oral granules sugar free,Y
0408010A0AAAVAV,Levetiracetam 250mg granules for oral solution sachets sugar free,0408010A0AAAAAA,Granules for oral solution sugar free,Levetiracetam 250mg tablets,Oral tablet,Y
0408010A0AAAWAW,Levetiracetam 500mg granules for oral solution sachets sugar free,0408010A0AAALAL,Granules for oral solution sugar free,Levetiracetam 500mg granules sachets sugar free,Oral granules sugar free,Y
0408010A0AAAWAW,Levetiracetam 500mg granules for oral solution sachets sugar free,0408010A0AAABAB,Granules for oral solution sugar free,Levetiracetam 500mg tablets,Oral tablet,Y
0408010A0BBAAAA,Keppra 250mg tablets,0408010A0AAAAAA,,Levetiracetam 250mg tablets,,Y
0408010A0BBABAB,Keppra 500mg tablets,0408010A0AAABAB,,Levetiracetam 500mg tablets,,Y
0408010A0BBACAC,Keppra 1g tablets,0408010A0AAACAC,,Levetiracetam 1g tablets,,Y
0408010A0BBADAH,Keppra 100mg/ml oral solution,0408010A0AAAHAH,,Levetiracetam 100mg/ml oral solution sugar free,,Y
0408010A0BBADAH,Keppra 100mg/ml oral solution,0408010A0BGAAAH,,Eltam 100mg/ml oral solution,,Y
0408010A0BBAEAI,Keppra 750mg tablets,0408010A0AAAIAI,,Levetiracetam 750mg tablets,,Y
0408010A0BBAFAJ,Keppra 500mg/5ml concentrate for solution for infusion vials,0408010A0AAAJAJ,,Levetiracetam 500mg/5ml solution for infusion vials,,Y
0408010A0BDAAAK,Desitrend 250mg granules sachets,0408010A0AAAKAK,,Levetiracetam 250mg granules sachets sugar free,,Y
0408010A0BDABAL,Desitrend 500mg granules sachets,0408010A0AAALAL,,Levetiracetam 500mg granules sachets sugar free,,Y
0408010A0BDACAM,Desitrend 1000mg granules sachets,0408010A0AAAMAM,,Levetiracetam 1g granules sachets sugar free,,Y
0408010A0BDAEAN,Desitrend 500mg/5ml concentrate for solution for infusion ampoules,0408010A0AAANAN,,Levetiracetam 500mg/5ml solution for infusion ampoules,,Y
0408010A0BFAAAP,Kevesy 500mg/100ml infusion bags,0408010A0AAAPAP,,Levetiracetam 500mg/100ml infusion bags,,Y
0408010A0BFABAQ,Kevesy 1g/100ml infusion bags,0408010A0AAAQAQ,,Levetiracetam 1g/100ml infusion bags,,Y
0408010A0BGAAAH,Eltam 100mg/ml oral solution,0408010A0AAAHAH,,Levetiracetam 100mg/ml oral solution sugar free,,Y
0408010A0BGAAAH,Eltam 100mg/ml oral solution,0408010A0BBADAH,,Keppra 100mg/ml oral solution,,Y
0408010ABAAAAAA,Tiagabine 5mg tablets,0408010ABBBAAAA,,Gabitril 5mg tablets,,Y
0408010ABAAABAB,Tiagabine 10mg tablets,0408010ABBBABAB,,Gabitril 10mg tablets,,Y
0408010ABAAACAC,Tiagabine 15mg tablets,0408010ABBBACAC,,Gabitril 15mg tablets,,Y
0408010ABBBAAAA,Gabitril 5mg tablets,0408010ABAAAAAA,,Tiagabine 5mg tablets,,Y
0408010ABBBABAB,Gabitril 10mg tablets,0408010ABAAABAB,,Tiagabine 10mg tablets,,Y
0408010ABBBACAC,Gabitril 15mg tablets,0408010ABAAACAC,,Tiagabine 15mg tablets,,Y
0408010ADAAAAAA,Zonisamide 100mg capsules,0408010ADBBADAA,,Zonegran 100mg capsules,,Y
0408010ADAAABAB,Zonisamide 25mg capsules,0408010ADBBABAB,,Zonegran 25mg capsules,,Y
0408010ADAAACAC,Zonisamide 50mg capsules,0408010ADBBACAC,,Zonegran 50mg capsules,,Y
0408010ADAAADAD,Zonisamide 50mg/5ml oral solution,0408010ADAAAEAE,Oral solution,Zonisamide 50mg/5ml oral suspension,Oral suspension,Y
0408010ADAAAEAE,Zonisamide 50mg/5ml oral suspension,0408010ADAAADAD,Oral suspension,Zonisamide 50mg/5ml oral solution,Oral solution,Y
0408010ADAAAGAG,Zonisamide 100mg/5ml oral suspension,0408010ADAAAHAH,Oral suspension,Zonisamide 20mg/ml oral suspension sugar free,Oral suspension sugar free,Y
0408010ADAAAGAG,Zonisamide 100mg/5ml oral suspension,0408010ADBCAAAG,,Desizon 20mg/ml oral suspension,,Y
0408010ADAAAHAH,Zonisamide 20mg/ml oral suspension sugar free,0408010ADAAAGAG,Oral suspension sugar free,Zonisamide 100mg/5ml oral suspension,Oral suspension,Y
0408010ADBBABAB,Zonegran 25mg capsules,0408010ADAAABAB,,Zonisamide 25mg capsules,,Y
0408010ADBBACAC,Zonegran 50mg capsules,0408010ADAAACAC,,Zonisamide 50mg capsules,,Y
0408010ADBBADAA,Zonegran 100mg capsules,0408010ADAAAAAA,,Zonisamide 100mg capsules,,Y
